Peer,vendor,KPI,value
Dashboarding-focused products,SAP Analytics Cloud,Visual design standards,9.613333333
Dashboarding-focused products,SAP Analytics Cloud,Location intelligence,8.659574468
Dashboarding-focused products,SAP Analytics Cloud,Visual analysis,7.385135135
Dashboarding-focused products,SAP Analytics Cloud,Data preparation,2.673564558
Dashboarding-focused products,SAP Analytics Cloud,Innovation,7.790162176
Dashboarding-focused products,SAP Analytics Cloud,Considered for purchase,3.223011995
Dashboarding-focused products,SAP Analytics Cloud,Competitive win rate,3.632650437
Dashboarding-focused products,SAP Analytics Cloud,Competitiveness,3.46879506
Dashboarding-focused products,Sisense,Business benefits,7.428512132
Dashboarding-focused products,Sisense,Project success,7.200210526
Dashboarding-focused products,Sisense,Project length,6.986046512
Dashboarding-focused products,Sisense,Business value,7.278667327
Dashboarding-focused products,Sisense,Price-to-value,9.181818182
Dashboarding-focused products,Sisense,Recommendation,6.185595568
Dashboarding-focused products,Sisense,Vendor support,7.981666799
Dashboarding-focused products,Sisense,Implementer support,4.851728185
Dashboarding-focused products,Sisense,Product satisfaction,2.244587096
Dashboarding-focused products,Sisense,Customer satisfaction,5.994009618
Dashboarding-focused products,Sisense,Self-service,3.331081081
Dashboarding-focused products,Sisense,Flexibility,6.220281942
Dashboarding-focused products,Sisense,Ease of use,6.390015269
Dashboarding-focused products,Sisense,Sales experience,8.652051019
Dashboarding-focused products,Sisense,Data volume,1.332915361
Dashboarding-focused products,Sisense,Query performance,4.05657717
Dashboarding-focused products,Sisense,Performance satisfaction,2.253638254
Dashboarding-focused products,Sisense,Customer experience,4.574251202
Dashboarding-focused products,Sisense,Cloud BI,6.225806452
Dashboarding-focused products,Sisense,Mobile BI,4.126888218
Dashboarding-focused products,Sisense,Visual design standards,4.333333333
Dashboarding-focused products,Sisense,Location intelligence,6.882352941
Dashboarding-focused products,Sisense,Visual analysis,9.513513514
Dashboarding-focused products,Sisense,Data preparation,6.153424658
Dashboarding-focused products,Sisense,Embedded BI,4.104278075
Dashboarding-focused products,Sisense,Innovation,5.905656741
Dashboarding-focused products,Sisense,Considered for purchase,2.295424256
Dashboarding-focused products,Sisense,Competitive win rate,1.706003646
Dashboarding-focused products,Sisense,Competitiveness,1.94177189
Dashboarding-focused products,Tableau,Business benefits,5.151545751
Dashboarding-focused products,Tableau,Project success,6.492571429
Dashboarding-focused products,Tableau,Project length,6.340817963
Dashboarding-focused products,Tableau,Business value,5.796766345
Dashboarding-focused products,Tableau,Price-to-value,4.257918552
Dashboarding-focused products,Tableau,Recommendation,5.455708139
Dashboarding-focused products,Tableau,Vendor support,6.436726844
Dashboarding-focused products,Tableau,Implementer support,4.896933355
Dashboarding-focused products,Tableau,Product satisfaction,2.263975628
Dashboarding-focused products,Tableau,Customer satisfaction,4.747930544
Dashboarding-focused products,Tableau,Self-service,8.25
Dashboarding-focused products,Tableau,Flexibility,7.256777467
Dashboarding-focused products,Tableau,Ease of use,6.943967823
Dashboarding-focused products,Tableau,Sales experience,6.714402602
Dashboarding-focused products,Tableau,Data volume,2.35337703
Dashboarding-focused products,Tableau,Query performance,3.969371832
Dashboarding-focused products,Tableau,Performance satisfaction,3.151364764
Dashboarding-focused products,Tableau,Customer experience,5.979822919
Dashboarding-focused products,Tableau,Cloud BI,5.395348837
Dashboarding-focused products,Tableau,Mobile BI,5.350453172
Dashboarding-focused products,Tableau,Operational BI,3.597830298
Dashboarding-focused products,Tableau,Visual design standards,8.728070175
Dashboarding-focused products,Tableau,Location intelligence,7.823529412
Dashboarding-focused products,Tableau,Visual analysis,9.351351351
Dashboarding-focused products,Tableau,Data preparation,3.148998946
Dashboarding-focused products,Tableau,Embedded BI,4.584194215
Dashboarding-focused products,Tableau,Innovation,5.997472051
Dashboarding-focused products,Tableau,Considered for purchase,10
Dashboarding-focused products,Tableau,Competitive win rate,2.398237926
Dashboarding-focused products,Tableau,Competitiveness,5.438942755
Dashboarding-focused products,TARGIT,Business benefits,6.144633397
Dashboarding-focused products,TARGIT,Project success,6.93773913
Dashboarding-focused products,TARGIT,Project length,4.761461794
Dashboarding-focused products,TARGIT,Business value,6.178473374
Dashboarding-focused products,TARGIT,Price-to-value,7.941176471
Dashboarding-focused products,TARGIT,Recommendation,7.590389016
Dashboarding-focused products,TARGIT,Vendor support,7.325723481
Dashboarding-focused products,TARGIT,Implementer support,6.4350117
Dashboarding-focused products,TARGIT,Product satisfaction,6.759345322
Dashboarding-focused products,TARGIT,Customer satisfaction,7.177391058
Dashboarding-focused products,TARGIT,Self-service,6.25
Dashboarding-focused products,TARGIT,Flexibility,5.758171006
Dashboarding-focused products,TARGIT,Ease of use,4.864545956
Dashboarding-focused products,TARGIT,Sales experience,8.296665926
Dashboarding-focused products,TARGIT,Data volume,2.197044335
Dashboarding-focused products,TARGIT,Query performance,5.184724733
Dashboarding-focused products,TARGIT,Performance satisfaction,6.461538462
Dashboarding-focused products,TARGIT,Customer experience,5.681417256
Dashboarding-focused products,TARGIT,Cloud BI,3.571428571
Dashboarding-focused products,TARGIT,Mobile BI,7.960725076
Dashboarding-focused products,TARGIT,Operational BI,4.644200627
Dashboarding-focused products,TARGIT,Visual design standards,3.958333333
Dashboarding-focused products,TARGIT,Location intelligence,5.210526316
Dashboarding-focused products,TARGIT,Visual analysis,8.702702703
Dashboarding-focused products,TARGIT,Data preparation,4.025289779
Dashboarding-focused products,TARGIT,Embedded BI,7.405764967
Dashboarding-focused products,TARGIT,Innovation,5.684871421
Dashboarding-focused products,TARGIT,Considered for purchase,1.463793869
Dashboarding-focused products,TARGIT,Competitive win rate,7.915901688
Dashboarding-focused products,TARGIT,Competitiveness,5.33505856
Data discovery-focused products,Carriots Analytics,Business benefits,7.444008357
Data discovery-focused products,Carriots Analytics,Project success,7.901538462
Data discovery-focused products,Carriots Analytics,Project length,10
Data discovery-focused products,Carriots Analytics,Business value,8.022516999
Data discovery-focused products,Carriots Analytics,Price-to-value,9.235294118
Data discovery-focused products,Carriots Analytics,Recommendation,7.970112261
Data discovery-focused products,Carriots Analytics,Vendor support,8.416804365
Data discovery-focused products,Carriots Analytics,Implementer support,7.822580235
Data discovery-focused products,Carriots Analytics,Product satisfaction,8.991796322
Data discovery-focused products,Carriots Analytics,Customer satisfaction,8.388822258
Data discovery-focused products,Carriots Analytics,Self-service,6.602941176
Data discovery-focused products,Carriots Analytics,Flexibility,7.17492782
Data discovery-focused products,Carriots Analytics,Ease of use,7.865193194
Data discovery-focused products,Carriots Analytics,Data volume,1.0169279
Data discovery-focused products,Carriots Analytics,Query performance,4.937860724
Data discovery-focused products,Carriots Analytics,Performance satisfaction,10
Data discovery-focused products,Carriots Analytics,Customer experience,6.765895594
Data discovery-focused products,Carriots Analytics,Cloud BI,6.225806452
Data discovery-focused products,Carriots Analytics,Mobile BI,1.790991486
Data discovery-focused products,Carriots Analytics,Operational BI,6.689655172
Data discovery-focused products,Carriots Analytics,Visual design standards,4.936507937
Data discovery-focused products,Carriots Analytics,Location intelligence,9.8
Data discovery-focused products,Carriots Analytics,Visual analysis,7.776061776
Data discovery-focused products,Carriots Analytics,Data preparation,4.421034026
Data discovery-focused products,Carriots Analytics,Embedded BI,8.977272727
Data discovery-focused products,Carriots Analytics,Innovation,6.327166197
Data discovery-focused products,Carriots Analytics,Considered for purchase,1.175921813
Data discovery-focused products,Carriots Analytics,Competitive win rate,8.475570033
Data discovery-focused products,Carriots Analytics,Competitiveness,5.555710745
Data discovery-focused products,Dundas,Business benefits,7.08759518
Data discovery-focused products,Dundas,Project success,7.7928
Data discovery-focused products,Dundas,Project length,7.195348837
Data discovery-focused products,Dundas,Business value,7.340622396
Data discovery-focused products,Dundas,Price-to-value,9.235294118
Data discovery-focused products,Dundas,Recommendation,8.468908205
Data discovery-focused products,Dundas,Vendor support,8.965615006
Data discovery-focused products,Dundas,Implementer support,8.260198004
Data discovery-focused products,Dundas,Product satisfaction,7.059405941
Data discovery-focused products,Dundas,Customer satisfaction,8.392329063
Data discovery-focused products,Dundas,Self-service,1
Data discovery-focused products,Dundas,Flexibility,9.069517125
Data discovery-focused products,Dundas,Ease of use,4.32514064
Data discovery-focused products,Dundas,Sales experience,9.327098717
Data discovery-focused products,Dundas,Data volume,1.87460815
Data discovery-focused products,Dundas,Query performance,5.605687744
Data discovery-focused products,Dundas,Performance satisfaction,6.815384615
Data discovery-focused products,Dundas,Customer experience,5.350191732
Data discovery-focused products,Dundas,Cloud BI,3.769230769
Data discovery-focused products,Dundas,Mobile BI,5.350453172
Data discovery-focused products,Dundas,Operational BI,6.985221675
Data discovery-focused products,Dundas,Visual design standards,5.857142857
Data discovery-focused products,Dundas,Location intelligence,6.517241379
Data discovery-focused products,Dundas,Visual analysis,9.027027027
Data discovery-focused products,Dundas,Data preparation,4.32260274
Data discovery-focused products,Dundas,Embedded BI,7.561188811
Data discovery-focused products,Dundas,Innovation,6.173763554
Data discovery-focused products,Dundas,Considered for purchase,1.607729898
Data discovery-focused products,Dundas,Competitive win rate,7.009771987
Data discovery-focused products,Dundas,Competitiveness,4.848955151
Data discovery-focused products,Microsoft Power BI,Business benefits,7.649537237
Data discovery-focused products,Microsoft Power BI,Project success,7.185929412
Data discovery-focused products,Microsoft Power BI,Project length,7.135778175
Data discovery-focused products,Microsoft Power BI,Business value,7.409374785
Data discovery-focused products,Microsoft Power BI,Price-to-value,9.867373036
Data discovery-focused products,Microsoft Power BI,Recommendation,8.104969855
Data discovery-focused products,Microsoft Power BI,Vendor support,6.036123589
Data discovery-focused products,Microsoft Power BI,Implementer support,5.538748763
Data discovery-focused products,Microsoft Power BI,Product satisfaction,5.313428218
Data discovery-focused products,Microsoft Power BI,Customer satisfaction,6.947083795
Data discovery-focused products,Microsoft Power BI,Self-service,5.818862275
Data discovery-focused products,Microsoft Power BI,Flexibility,5.511763856
Data discovery-focused products,Microsoft Power BI,Ease of use,6.693106677
Data discovery-focused products,Microsoft Power BI,Sales experience,6.667536505
Data discovery-focused products,Microsoft Power BI,Data volume,1.0230835
Data discovery-focused products,Microsoft Power BI,Query performance,4.825965642
Data discovery-focused products,Microsoft Power BI,Performance satisfaction,6.984979518
Data discovery-focused products,Microsoft Power BI,Customer experience,5.620757291
Data discovery-focused products,Microsoft Power BI,Cloud BI,8.615384615
Data discovery-focused products,Microsoft Power BI,Mobile BI,8.456989345
Data discovery-focused products,Microsoft Power BI,Operational BI,3.711598746
Data discovery-focused products,Microsoft Power BI,Visual design standards,5.543735225
Data discovery-focused products,Microsoft Power BI,Location intelligence,7.967741935
Data discovery-focused products,Microsoft Power BI,Visual analysis,9.063063063
Data discovery-focused products,Microsoft Power BI,Data preparation,5.898831835
Data discovery-focused products,Microsoft Power BI,Embedded BI,3.308248043
